pcode,timestamp,label
P48,2019-05-19 05:00:00+09:00,0.0
P48,2019-05-19 06:00:00+09:00,0.0
P48,2019-05-19 07:00:00+09:00,0.0
P48,2019-05-19 08:00:00+09:00,0.0
P48,2019-05-19 09:00:00+09:00,1714.0
P48,2019-05-19 10:00:00+09:00,160.0
P48,2019-05-19 11:00:00+09:00,30.0
P48,2019-05-19 12:00:00+09:00,82.0
P48,2019-05-19 13:00:00+09:00,1322.0
P48,2019-05-19 14:00:00+09:00,1084.0
P48,2019-05-19 15:00:00+09:00,2042.0
P48,2019-05-19 16:00:00+09:00,316.0
P48,2019-05-19 17:00:00+09:00,0.0
P48,2019-05-19 18:00:00+09:00,188.0
P48,2019-05-19 19:00:00+09:00,0.0
P48,2019-05-19 20:00:00+09:00,436.0
P48,2019-05-19 21:00:00+09:00,0.0
P48,2019-05-19 22:00:00+09:00,0.0
P48,2019-05-19 23:00:00+09:00,0.0
P48,2019-05-20 00:00:00+09:00,0.0
P48,2019-05-20 01:00:00+09:00,0.0
P48,2019-05-20 02:00:00+09:00,0.0
P48,2019-05-20 03:00:00+09:00,0.0
P48,2019-05-20 04:00:00+09:00,0.0
P48,2019-05-20 05:00:00+09:00,0.0
P48,2019-05-20 06:00:00+09:00,0.0
P48,2019-05-20 07:00:00+09:00,0.0
P48,2019-05-20 08:00:00+09:00,0.0
P48,2019-05-20 09:00:00+09:00,0.0
P48,2019-05-20 10:00:00+09:00,6074.0
P48,2019-05-20 11:00:00+09:00,0.0
P48,2019-05-20 12:00:00+09:00,574.0
P48,2019-05-20 13:00:00+09:00,120.0
P48,2019-05-20 14:00:00+09:00,202.0
P48,2019-05-20 15:00:00+09:00,446.0
P48,2019-05-20 16:00:00+09:00,576.0
P48,2019-05-20 17:00:00+09:00,754.0
P48,2019-05-20 18:00:00+09:00,220.0
P48,2019-05-20 19:00:00+09:00,456.0
P48,2019-05-20 20:00:00+09:00,442.0
P48,2019-05-20 21:00:00+09:00,164.0
P48,2019-05-20 22:00:00+09:00,0.0
P48,2019-05-20 23:00:00+09:00,0.0
P48,2019-05-21 00:00:00+09:00,0.0
P48,2019-05-21 01:00:00+09:00,0.0
P48,2019-05-21 02:00:00+09:00,0.0
P48,2019-05-21 03:00:00+09:00,0.0
P48,2019-05-21 04:00:00+09:00,0.0
P48,2019-05-21 05:00:00+09:00,0.0
P48,2019-05-21 06:00:00+09:00,0.0
P48,2019-05-21 07:00:00+09:00,0.0
P48,2019-05-21 08:00:00+09:00,0.0
P48,2019-05-21 09:00:00+09:00,244.0
P48,2019-05-21 10:00:00+09:00,914.0
P48,2019-05-21 11:00:00+09:00,662.0
P48,2019-05-21 12:00:00+09:00,300.0
P48,2019-05-21 13:00:00+09:00,166.0
P48,2019-05-21 14:00:00+09:00,1546.0
P48,2019-05-21 15:00:00+09:00,378.0
P48,2019-05-21 16:00:00+09:00,258.0
P48,2019-05-21 17:00:00+09:00,0.0
P48,2019-05-21 18:00:00+09:00,0.0
P48,2019-05-21 19:00:00+09:00,914.0
P48,2019-05-21 20:00:00+09:00,470.0
P48,2019-05-21 21:00:00+09:00,878.0
P48,2019-05-21 22:00:00+09:00,0.0
P48,2019-05-21 23:00:00+09:00,0.0
P48,2019-05-22 00:00:00+09:00,0.0
P48,2019-05-22 01:00:00+09:00,0.0
P48,2019-05-22 02:00:00+09:00,0.0
P48,2019-05-22 03:00:00+09:00,0.0
P48,2019-05-22 04:00:00+09:00,0.0
P48,2019-05-22 05:00:00+09:00,0.0
P48,2019-05-22 06:00:00+09:00,0.0
P48,2019-05-22 07:00:00+09:00,0.0
P48,2019-05-22 08:00:00+09:00,0.0
P48,2019-05-22 09:00:00+09:00,0.0
P48,2019-05-22 10:00:00+09:00,436.0
P48,2019-05-22 11:00:00+09:00,946.0
P48,2019-05-22 12:00:00+09:00,64.0
P48,2019-05-22 13:00:00+09:00,788.0
P48,2019-05-22 14:00:00+09:00,1056.0
P48,2019-05-22 15:00:00+09:00,588.0
P48,2019-05-22 16:00:00+09:00,352.0
P48,2019-05-22 17:00:00+09:00,494.0
P48,2019-05-22 18:00:00+09:00,144.0
P48,2019-05-22 19:00:00+09:00,0.0
P48,2019-05-22 20:00:00+09:00,0.0
P48,2019-05-22 21:00:00+09:00,838.0
P48,2019-05-22 22:00:00+09:00,676.0
P01,2019-05-08 10:00:00+09:00,324.0
P01,2019-05-08 11:00:00+09:00,668.0
P01,2019-05-08 12:00:00+09:00,100.0
P01,2019-05-08 13:00:00+09:00,66.0
P01,2019-05-08 14:00:00+09:00,332.0
P01,2019-05-08 15:00:00+09:00,54.0
P01,2019-05-08 16:00:00+09:00,20.0
P01,2019-05-08 17:00:00+09:00,0.0
P01,2019-05-08 18:00:00+09:00,0.0
P01,2019-05-08 19:00:00+09:00,0.0
P01,2019-05-08 20:00:00+09:00,0.0
P01,2019-05-08 21:00:00+09:00,0.0
P01,2019-05-08 22:00:00+09:00,0.0
P01,2019-05-08 23:00:00+09:00,0.0
P01,2019-05-09 00:00:00+09:00,0.0
P01,2019-05-09 01:00:00+09:00,0.0
P01,2019-05-09 02:00:00+09:00,0.0
P01,2019-05-09 03:00:00+09:00,0.0
P01,2019-05-09 04:00:00+09:00,0.0
P01,2019-05-09 05:00:00+09:00,0.0
P01,2019-05-09 06:00:00+09:00,0.0
P01,2019-05-09 07:00:00+09:00,0.0
P01,2019-05-09 08:00:00+09:00,0.0
P01,2019-05-09 09:00:00+09:00,0.0
P01,2019-05-09 10:00:00+09:00,380.0
P01,2019-05-09 11:00:00+09:00,506.0
P01,2019-05-09 12:00:00+09:00,366.0
P01,2019-05-09 13:00:00+09:00,0.0
P01,2019-05-09 14:00:00+09:00,744.0
P01,2019-05-09 15:00:00+09:00,96.0
P01,2019-05-09 16:00:00+09:00,0.0
P01,2019-05-09 17:00:00+09:00,808.0
P01,2019-05-09 18:00:00+09:00,0.0
P01,2019-05-09 19:00:00+09:00,0.0
P01,2019-05-09 20:00:00+09:00,0.0
P01,2019-05-09 21:00:00+09:00,0.0
P01,2019-05-09 22:00:00+09:00,0.0
P01,2019-05-09 23:00:00+09:00,0.0
P01,2019-05-10 00:00:00+09:00,0.0
P01,2019-05-10 01:00:00+09:00,0.0
P01,2019-05-10 02:00:00+09:00,0.0
P01,2019-05-10 03:00:00+09:00,0.0
P01,2019-05-10 04:00:00+09:00,0.0
P01,2019-05-10 05:00:00+09:00,0.0
P01,2019-05-10 06:00:00+09:00,0.0
P01,2019-05-10 07:00:00+09:00,0.0
P01,2019-05-10 08:00:00+09:00,0.0
P01,2019-05-10 09:00:00+09:00,376.0
P01,2019-05-10 10:00:00+09:00,0.0
P01,2019-05-10 11:00:00+09:00,674.0
P01,2019-05-10 12:00:00+09:00,0.0
P01,2019-05-10 13:00:00+09:00,28.0
P01,2019-05-10 14:00:00+09:00,90.0
P01,2019-05-10 15:00:00+09:00,262.0
P01,2019-05-10 16:00:00+09:00,0.0
P01,2019-05-10 17:00:00+09:00,126.0
P01,2019-05-10 18:00:00+09:00,326.0
P01,2019-05-10 19:00:00+09:00,822.0
P01,2019-05-10 20:00:00+09:00,2472.0
P01,2019-05-10 21:00:00+09:00,702.0
P01,2019-05-10 22:00:00+09:00,844.0
P01,2019-05-10 23:00:00+09:00,0.0
P01,2019-05-11 00:00:00+09:00,0.0
P01,2019-05-11 01:00:00+09:00,0.0
P01,2019-05-11 02:00:00+09:00,0.0
P01,2019-05-11 03:00:00+09:00,0.0
P01,2019-05-11 04:00:00+09:00,0.0
P01,2019-05-11 05:00:00+09:00,0.0
P01,2019-05-11 06:00:00+09:00,0.0
P01,2019-05-11 07:00:00+09:00,0.0
P01,2019-05-11 08:00:00+09:00,0.0
P01,2019-05-11 09:00:00+09:00,0.0
P01,2019-05-11 10:00:00+09:00,0.0
P01,2019-05-11 11:00:00+09:00,0.0
P01,2019-05-11 12:00:00+09:00,58.0
P01,2019-05-11 13:00:00+09:00,146.0
P01,2019-05-11 14:00:00+09:00,0.0
P01,2019-05-11 15:00:00+09:00,0.0
P01,2019-05-11 16:00:00+09:00,368.0
P01,2019-05-11 17:00:00+09:00,704.0
P01,2019-05-11 18:00:00+09:00,0.0
P01,2019-05-11 19:00:00+09:00,36.0
P01,2019-05-11 20:00:00+09:00,698.0
P01,2019-05-11 21:00:00+09:00,0.0
P01,2019-05-11 22:00:00+09:00,0.0
P01,2019-05-11 23:00:00+09:00,0.0
P01,2019-05-12 00:00:00+09:00,0.0
P01,2019-05-12 01:00:00+09:00,0.0
P01,2019-05-12 02:00:00+09:00,0.0
P01,2019-05-12 03:00:00+09:00,0.0
P01,2019-05-12 04:00:00+09:00,0.0
P01,2019-05-12 05:00:00+09:00,0.0
P01,2019-05-12 06:00:00+09:00,0.0
P01,2019-05-12 07:00:00+09:00,0.0
P01,2019-05-12 08:00:00+09:00,0.0
P01,2019-05-12 09:00:00+09:00,0.0
P01,2019-05-12 10:00:00+09:00,0.0
P01,2019-05-12 11:00:00+09:00,0.0
P01,2019-05-12 12:00:00+09:00,818.0
P01,2019-05-12 13:00:00+09:00,194.0
P01,2019-05-12 14:00:00+09:00,300.0
P01,2019-05-12 15:00:00+09:00,66.0
P01,2019-05-12 16:00:00+09:00,376.0
P01,2019-05-12 17:00:00+09:00,1670.0
P01,2019-05-12 18:00:00+09:00,24.0
P01,2019-05-12 19:00:00+09:00,1772.0
P01,2019-05-12 20:00:00+09:00,2544.0
P01,2019-05-12 21:00:00+09:00,1792.0
P01,2019-05-12 22:00:00+09:00,0.0
P01,2019-05-12 23:00:00+09:00,0.0
P01,2019-05-13 00:00:00+09:00,0.0
P01,2019-05-13 01:00:00+09:00,0.0
P01,2019-05-13 02:00:00+09:00,0.0
P01,2019-05-13 03:00:00+09:00,0.0
P01,2019-05-13 04:00:00+09:00,0.0
P01,2019-05-13 05:00:00+09:00,0.0
P01,2019-05-13 06:00:00+09:00,0.0
P01,2019-05-13 07:00:00+09:00,0.0
P01,2019-05-13 08:00:00+09:00,0.0
P01,2019-05-13 09:00:00+09:00,0.0
P01,2019-05-13 10:00:00+09:00,106.0
P01,2019-05-13 11:00:00+09:00,658.0
P01,2019-05-13 12:00:00+09:00,38.0
P01,2019-05-13 13:00:00+09:00,0.0
P01,2019-05-13 14:00:00+09:00,58.0
P01,2019-05-13 15:00:00+09:00,0.0
P01,2019-05-13 16:00:00+09:00,0.0
P01,2019-05-13 17:00:00+09:00,0.0
P01,2019-05-13 18:00:00+09:00,0.0
P01,2019-05-13 19:00:00+09:00,0.0
P01,2019-05-13 20:00:00+09:00,0.0
P01,2019-05-13 21:00:00+09:00,42.0
P01,2019-05-13 22:00:00+09:00,0.0
P01,2019-05-13 23:00:00+09:00,0.0
P01,2019-05-14 00:00:00+09:00,0.0
P01,2019-05-14 01:00:00+09:00,0.0
P01,2019-05-14 02:00:00+09:00,0.0
P01,2019-05-14 03:00:00+09:00,0.0
P01,2019-05-14 04:00:00+09:00,0.0
P01,2019-05-14 05:00:00+09:00,0.0
P01,2019-05-14 06:00:00+09:00,0.0
P01,2019-05-14 07:00:00+09:00,0.0
P01,2019-05-14 08:00:00+09:00,0.0
P01,2019-05-14 09:00:00+09:00,124.0
P01,2019-05-14 10:00:00+09:00,448.0
P01,2019-05-14 11:00:00+09:00,516.0
P01,2019-05-14 12:00:00+09:00,636.0
P01,2019-05-14 13:00:00+09:00,62.0
P01,2019-05-14 14:00:00+09:00,136.0
P01,2019-05-14 15:00:00+09:00,0.0
P01,2019-05-14 16:00:00+09:00,152.0
P01,2019-05-14 17:00:00+09:00,0.0
P01,2019-05-14 18:00:00+09:00,278.0
P01,2019-05-14 19:00:00+09:00,428.0
P01,2019-05-14 20:00:00+09:00,612.0
P01,2019-05-14 21:00:00+09:00,132.0
P67,2019-04-30 12:00:00+09:00,874.0
P67,2019-04-30 13:00:00+09:00,40.0
P67,2019-04-30 14:00:00+09:00,158.0
P67,2019-04-30 15:00:00+09:00,2224.0
P67,2019-04-30 16:00:00+09:00,800.0
P67,2019-04-30 17:00:00+09:00,1014.0
P67,2019-04-30 18:00:00+09:00,142.0
P67,2019-04-30 19:00:00+09:00,428.0
P67,2019-04-30 20:00:00+09:00,30.0
P67,2019-04-30 21:00:00+09:00,0.0
P67,2019-04-30 22:00:00+09:00,0.0
P67,2019-04-30 23:00:00+09:00,0.0
P67,2019-05-01 00:00:00+09:00,0.0
P67,2019-05-01 01:00:00+09:00,0.0
P67,2019-05-01 02:00:00+09:00,0.0
P67,2019-05-01 03:00:00+09:00,0.0
P67,2019-05-01 04:00:00+09:00,0.0
P67,2019-05-01 05:00:00+09:00,0.0
P67,2019-05-01 06:00:00+09:00,0.0
P67,2019-05-01 07:00:00+09:00,0.0
P67,2019-05-01 08:00:00+09:00,0.0
P67,2019-05-01 09:00:00+09:00,0.0
P67,2019-05-01 10:00:00+09:00,0.0
P67,2019-05-01 11:00:00+09:00,0.0
P67,2019-05-01 12:00:00+09:00,0.0
P67,2019-05-01 13:00:00+09:00,1390.0
P67,2019-05-01 14:00:00+09:00,462.0
P67,2019-05-01 15:00:00+09:00,34.0
P67,2019-05-01 16:00:00+09:00,204.0
P67,2019-05-01 17:00:00+09:00,780.0
P67,2019-05-01 18:00:00+09:00,0.0
P67,2019-05-01 19:00:00+09:00,0.0
P67,2019-05-01 20:00:00+09:00,0.0
P67,2019-05-01 21:00:00+09:00,0.0
P67,2019-05-01 22:00:00+09:00,0.0
P67,2019-05-01 23:00:00+09:00,0.0
P67,2019-05-02 00:00:00+09:00,0.0
P67,2019-05-02 01:00:00+09:00,0.0
P67,2019-05-02 02:00:00+09:00,0.0
P67,2019-05-02 03:00:00+09:00,0.0
P67,2019-05-02 04:00:00+09:00,0.0
P67,2019-05-02 05:00:00+09:00,0.0
P67,2019-05-02 06:00:00+09:00,0.0
P67,2019-05-02 07:00:00+09:00,0.0
P67,2019-05-02 08:00:00+09:00,0.0
P67,2019-05-02 09:00:00+09:00,0.0
P67,2019-05-02 10:00:00+09:00,0.0
P67,2019-05-02 11:00:00+09:00,0.0
P67,2019-05-02 12:00:00+09:00,576.0
P67,2019-05-02 13:00:00+09:00,278.0
P67,2019-05-02 14:00:00+09:00,556.0
P67,2019-05-02 15:00:00+09:00,1044.0
P67,2019-05-02 16:00:00+09:00,2542.0
P67,2019-05-02 17:00:00+09:00,1912.0
P67,2019-05-02 18:00:00+09:00,2750.0
P67,2019-05-02 19:00:00+09:00,0.0
P67,2019-05-02 20:00:00+09:00,0.0
P67,2019-05-02 21:00:00+09:00,138.0
P67,2019-05-02 22:00:00+09:00,0.0
P67,2019-05-02 23:00:00+09:00,0.0
P67,2019-05-03 00:00:00+09:00,0.0
P67,2019-05-03 01:00:00+09:00,0.0
P67,2019-05-03 02:00:00+09:00,0.0
P67,2019-05-03 03:00:00+09:00,0.0
P67,2019-05-03 04:00:00+09:00,0.0
P67,2019-05-03 05:00:00+09:00,0.0
P67,2019-05-03 06:00:00+09:00,0.0
P67,2019-05-03 07:00:00+09:00,0.0
P67,2019-05-03 08:00:00+09:00,0.0
P67,2019-05-03 09:00:00+09:00,0.0
P67,2019-05-03 10:00:00+09:00,726.0
P67,2019-05-03 11:00:00+09:00,638.0
P67,2019-05-03 12:00:00+09:00,218.0
P67,2019-05-03 13:00:00+09:00,688.0
P67,2019-05-03 14:00:00+09:00,1004.0
P67,2019-05-03 15:00:00+09:00,0.0
P67,2019-05-03 16:00:00+09:00,0.0
P67,2019-05-03 17:00:00+09:00,0.0
P67,2019-05-03 18:00:00+09:00,12.0
P67,2019-05-03 19:00:00+09:00,122.0
P67,2019-05-03 20:00:00+09:00,0.0
P67,2019-05-03 21:00:00+09:00,0.0
P67,2019-05-03 22:00:00+09:00,0.0
P67,2019-05-03 23:00:00+09:00,0.0
P67,2019-05-04 00:00:00+09:00,0.0
P67,2019-05-04 01:00:00+09:00,0.0
P67,2019-05-04 02:00:00+09:00,0.0
P67,2019-05-04 03:00:00+09:00,0.0
P67,2019-05-04 04:00:00+09:00,0.0
P67,2019-05-04 05:00:00+09:00,0.0
P67,2019-05-04 06:00:00+09:00,0.0
P67,2019-05-04 07:00:00+09:00,0.0
P67,2019-05-04 08:00:00+09:00,0.0
P67,2019-05-04 09:00:00+09:00,0.0
P67,2019-05-04 10:00:00+09:00,0.0
P67,2019-05-04 11:00:00+09:00,0.0
P67,2019-05-04 12:00:00+09:00,0.0
P67,2019-05-04 13:00:00+09:00,54.0
P67,2019-05-04 14:00:00+09:00,880.0
P67,2019-05-04 15:00:00+09:00,20.0
P67,2019-05-04 16:00:00+09:00,0.0
P67,2019-05-04 17:00:00+09:00,0.0
P67,2019-05-04 18:00:00+09:00,0.0
P67,2019-05-04 19:00:00+09:00,108.0
P67,2019-05-04 20:00:00+09:00,32.0
P67,2019-05-04 21:00:00+09:00,0.0
P67,2019-05-04 22:00:00+09:00,0.0
P67,2019-05-04 23:00:00+09:00,0.0
P67,2019-05-05 00:00:00+09:00,0.0
P67,2019-05-05 01:00:00+09:00,0.0
P67,2019-05-05 02:00:00+09:00,0.0
P67,2019-05-05 03:00:00+09:00,0.0
P67,2019-05-05 04:00:00+09:00,0.0
P67,2019-05-05 05:00:00+09:00,0.0
P67,2019-05-05 06:00:00+09:00,0.0
P67,2019-05-05 07:00:00+09:00,0.0
P67,2019-05-05 08:00:00+09:00,0.0
P67,2019-05-05 09:00:00+09:00,0.0
P67,2019-05-05 10:00:00+09:00,0.0
P67,2019-05-05 11:00:00+09:00,0.0
P67,2019-05-05 12:00:00+09:00,34.0
P67,2019-05-05 13:00:00+09:00,22.0
P67,2019-05-05 14:00:00+09:00,198.0
P67,2019-05-05 15:00:00+09:00,0.0
P67,2019-05-05 16:00:00+09:00,174.0
P67,2019-05-05 17:00:00+09:00,3434.0
P67,2019-05-05 18:00:00+09:00,1230.0
P67,2019-05-05 19:00:00+09:00,0.0
P67,2019-05-05 20:00:00+09:00,396.0
P67,2019-05-05 21:00:00+09:00,52.0
P67,2019-05-05 22:00:00+09:00,900.0
P67,2019-05-05 23:00:00+09:00,0.0
P67,2019-05-06 00:00:00+09:00,0.0
P67,2019-05-06 01:00:00+09:00,0.0
P67,2019-05-06 02:00:00+09:00,0.0
P67,2019-05-06 03:00:00+09:00,0.0
P67,2019-05-06 04:00:00+09:00,0.0
P67,2019-05-06 05:00:00+09:00,0.0
P67,2019-05-06 06:00:00+09:00,0.0
P67,2019-05-06 07:00:00+09:00,0.0
P67,2019-05-06 08:00:00+09:00,0.0
P67,2019-05-06 09:00:00+09:00,0.0
P67,2019-05-06 10:00:00+09:00,0.0
P67,2019-05-06 11:00:00+09:00,0.0
P67,2019-05-06 12:00:00+09:00,3682.0
P67,2019-05-06 13:00:00+09:00,0.0
P67,2019-05-06 14:00:00+09:00,0.0
P67,2019-05-06 15:00:00+09:00,154.0
P67,2019-05-06 16:00:00+09:00,1282.0
P67,2019-05-06 17:00:00+09:00,536.0
P67,2019-05-06 18:00:00+09:00,74.0
P67,2019-05-06 19:00:00+09:00,0.0
P67,2019-05-06 20:00:00+09:00,0.0
P67,2019-05-06 21:00:00+09:00,298.0
P67,2019-05-06 22:00:00+09:00,0.0
P68,2019-04-30 10:00:00+09:00,148.0
P68,2019-04-30 11:00:00+09:00,370.0
P68,2019-04-30 12:00:00+09:00,964.0
P68,2019-04-30 13:00:00+09:00,0.0
P68,2019-04-30 14:00:00+09:00,880.0
P68,2019-04-30 15:00:00+09:00,1692.0
P68,2019-04-30 16:00:00+09:00,30.0
P68,2019-04-30 17:00:00+09:00,512.0
P68,2019-04-30 18:00:00+09:00,1528.0
P68,2019-04-30 19:00:00+09:00,0.0
P68,2019-04-30 20:00:00+09:00,0.0
P68,2019-04-30 21:00:00+09:00,0.0
P68,2019-04-30 22:00:00+09:00,0.0
P68,2019-04-30 23:00:00+09:00,0.0
P68,2019-05-01 00:00:00+09:00,0.0
P68,2019-05-01 01:00:00+09:00,0.0
P68,2019-05-01 02:00:00+09:00,0.0
P68,2019-05-01 03:00:00+09:00,0.0
P68,2019-05-01 04:00:00+09:00,0.0
P68,2019-05-01 05:00:00+09:00,0.0
P68,2019-05-01 06:00:00+09:00,0.0
P68,2019-05-01 07:00:00+09:00,0.0
P68,2019-05-01 08:00:00+09:00,0.0
P68,2019-05-01 09:00:00+09:00,0.0
P68,2019-05-01 10:00:00+09:00,0.0
P68,2019-05-01 11:00:00+09:00,0.0
P68,2019-05-01 12:00:00+09:00,0.0
P68,2019-05-01 13:00:00+09:00,650.0
P68,2019-05-01 14:00:00+09:00,178.0
P68,2019-05-01 15:00:00+09:00,366.0
P68,2019-05-01 16:00:00+09:00,1102.0
P68,2019-05-01 17:00:00+09:00,190.0
P68,2019-05-01 18:00:00+09:00,0.0
P68,2019-05-01 19:00:00+09:00,2380.0
P68,2019-05-01 20:00:00+09:00,0.0
P68,2019-05-01 21:00:00+09:00,0.0
P68,2019-05-01 22:00:00+09:00,0.0
P68,2019-05-01 23:00:00+09:00,0.0
P68,2019-05-02 00:00:00+09:00,0.0
P68,2019-05-02 01:00:00+09:00,0.0
P68,2019-05-02 02:00:00+09:00,0.0
P68,2019-05-02 03:00:00+09:00,0.0
P68,2019-05-02 04:00:00+09:00,0.0
P68,2019-05-02 05:00:00+09:00,0.0
P68,2019-05-02 06:00:00+09:00,0.0
P68,2019-05-02 07:00:00+09:00,0.0
P68,2019-05-02 08:00:00+09:00,0.0
P68,2019-05-02 09:00:00+09:00,0.0
P68,2019-05-02 10:00:00+09:00,0.0
P68,2019-05-02 11:00:00+09:00,0.0
P68,2019-05-02 12:00:00+09:00,0.0
P68,2019-05-02 13:00:00+09:00,442.0
P68,2019-05-02 14:00:00+09:00,1436.0
P68,2019-05-02 15:00:00+09:00,1660.0
P68,2019-05-02 16:00:00+09:00,378.0
P68,2019-05-02 17:00:00+09:00,258.0
P68,2019-05-02 18:00:00+09:00,302.0
P68,2019-05-02 19:00:00+09:00,0.0
P68,2019-05-02 20:00:00+09:00,0.0
P68,2019-05-02 21:00:00+09:00,0.0
P68,2019-05-02 22:00:00+09:00,0.0
P68,2019-05-02 23:00:00+09:00,0.0
P68,2019-05-03 00:00:00+09:00,0.0
P68,2019-05-03 01:00:00+09:00,0.0
P68,2019-05-03 02:00:00+09:00,0.0
P68,2019-05-03 03:00:00+09:00,0.0
P68,2019-05-03 04:00:00+09:00,0.0
P68,2019-05-03 05:00:00+09:00,0.0
P68,2019-05-03 06:00:00+09:00,0.0
P68,2019-05-03 07:00:00+09:00,0.0
P68,2019-05-03 08:00:00+09:00,0.0
P68,2019-05-03 09:00:00+09:00,0.0
P68,2019-05-03 10:00:00+09:00,0.0
P68,2019-05-03 11:00:00+09:00,0.0
P68,2019-05-03 12:00:00+09:00,0.0
P68,2019-05-03 13:00:00+09:00,174.0
P68,2019-05-03 14:00:00+09:00,222.0
P68,2019-05-03 15:00:00+09:00,0.0
P68,2019-05-03 16:00:00+09:00,1402.0
P68,2019-05-03 17:00:00+09:00,0.0
P68,2019-05-03 18:00:00+09:00,838.0
P68,2019-05-03 19:00:00+09:00,136.0
P68,2019-05-03 20:00:00+09:00,1948.0
P68,2019-05-03 21:00:00+09:00,960.0
P68,2019-05-03 22:00:00+09:00,0.0
P68,2019-05-03 23:00:00+09:00,0.0
P68,2019-05-04 00:00:00+09:00,0.0
P68,2019-05-04 01:00:00+09:00,0.0
P68,2019-05-04 02:00:00+09:00,0.0
P68,2019-05-04 03:00:00+09:00,0.0
P68,2019-05-04 04:00:00+09:00,0.0
P68,2019-05-04 05:00:00+09:00,0.0
P68,2019-05-04 06:00:00+09:00,0.0
P68,2019-05-04 07:00:00+09:00,0.0
P68,2019-05-04 08:00:00+09:00,0.0
P68,2019-05-04 09:00:00+09:00,0.0
P68,2019-05-04 10:00:00+09:00,0.0
P68,2019-05-04 11:00:00+09:00,0.0
P68,2019-05-04 12:00:00+09:00,0.0
P68,2019-05-04 13:00:00+09:00,0.0
P68,2019-05-04 14:00:00+09:00,0.0
P68,2019-05-04 15:00:00+09:00,280.0
P68,2019-05-04 16:00:00+09:00,460.0
P68,2019-05-04 17:00:00+09:00,186.0
P68,2019-05-04 18:00:00+09:00,144.0
P68,2019-05-04 19:00:00+09:00,402.0
P68,2019-05-04 20:00:00+09:00,1454.0
P68,2019-05-04 21:00:00+09:00,1114.0
P68,2019-05-04 22:00:00+09:00,1188.0
P68,2019-05-04 23:00:00+09:00,946.0
P68,2019-05-05 00:00:00+09:00,162.0
P68,2019-05-05 01:00:00+09:00,76.0
